"id","province/state","country/region","reportdate","nofcases"
"4998","Hainan","China","2020/03/20","168"
"4999","Hainan","China","2020/03/21","168"
"5000","Hainan","China","2020/03/22","168"
"5001","Hainan","China","2020/03/23","168"
"5002","Hainan","China","2020/03/24","168"
"5003","Hainan","China","2020/03/25","168"
"5004","Hainan","China","2020/03/26","168"
"5005","Hainan","China","2020/03/27","168"
"5006","Hainan","China","2020/03/28","168"
"5007","Hainan","China","2020/03/29","168"
"5008","Hainan","China","2020/03/30","168"
"5009","Hainan","China","2020/03/31","168"
"5010","Hainan","China","2020/04/10","168"
"5011","Hainan","China","2020/04/11","168"
"5012","Hainan","China","2020/04/12","168"
"5013","Hainan","China","2020/04/13","168"
"5014","Hainan","China","2020/04/14","168"
"5015","Hainan","China","2020/04/15","168"
"5016","Hebei","China","2020/02/01","96"
"5017","Hebei","China","2020/02/02","104"
"5018","Hebei","China","2020/02/03","113"
"5019","Hebei","China","2020/02/04","126"
"5020","Hebei","China","2020/02/05","135"
"5021","Hebei","China","2020/02/06","157"
"5022","Hebei","China","2020/02/07","172"
"5023","Hebei","China","2020/02/08","195"
"5024","Hebei","China","2020/02/09","206"
"5025","Hebei","China","2020/03/01","318"
"5026","Hebei","China","2020/03/02","318"
"5027","Hebei","China","2020/03/03","318"
"5028","Hebei","China","2020/03/04","318"
"5029","Hebei","China","2020/03/05","318"
"5030","Hebei","China","2020/03/06","318"
"5031","Hebei","China","2020/03/07","318"
"5032","Hebei","China","2020/03/08","318"
"5033","Hebei","China","2020/03/09","318"
"5034","Hebei","China","2020/04/01","323"
"5035","Hebei","China","2020/04/02","325"
"5036","Hebei","China","2020/04/03","326"
"5037","Hebei","China","2020/04/04","326"
"5038","Hebei","China","2020/04/05","327"
"5039","Hebei","China","2020/04/06","327"
"5040","Hebei","China","2020/04/07","327"
"5041","Hebei","China","2020/04/08","327"
"5042","Hebei","China","2020/04/09","327"
"5043","Hebei","China","2020/01/22","1"
"5044","Hebei","China","2020/01/23","1"
"5045","Hebei","China","2020/01/24","2"
"5046","Hebei","China","2020/01/25","8"
"5047","Hebei","China","2020/01/26","13"
"5048","Hebei","China","2020/01/27","18"
"5049","Hebei","China","2020/01/28","33"
"5050","Hebei","China","2020/01/29","48"
"5051","Hebei","China","2020/01/30","65"
"5052","Hebei","China","2020/01/31","82"
"5053","Hebei","China","2020/02/10","218"
"5054","Hebei","China","2020/02/11","239"
"5055","Hebei","China","2020/02/12","251"
"5056","Hebei","China","2020/02/13","265"
"5057","Hebei","China","2020/02/14","283"
"5058","Hebei","China","2020/02/15","291"
"5059","Hebei","China","2020/02/16","300"
"5060","Hebei","China","2020/02/17","301"
"5061","Hebei","China","2020/02/18","306"
"5062","Hebei","China","2020/02/19","306"
"5063","Hebei","China","2020/02/20","307"
"5064","Hebei","China","2020/02/21","308"
"5065","Hebei","China","2020/02/22","309"
"5066","Hebei","China","2020/02/23","311"
"5067","Hebei","China","2020/02/24","311"
"5068","Hebei","China","2020/02/25","311"
"5069","Hebei","China","2020/02/26","312"
"5070","Hebei","China","2020/02/27","317"
"5071","Hebei","China","2020/02/28","318"
"5072","Hebei","China","2020/02/29","318"
"5073","Hebei","China","2020/03/10","318"
"5074","Hebei","China","2020/03/11","318"
"5075","Hebei","China","2020/03/12","318"
"5076","Hebei","China","2020/03/13","318"
"5077","Hebei","China","2020/03/14","318"
"5078","Hebei","China","2020/03/15","318"
"5079","Hebei","China","2020/03/16","318"
"5080","Hebei","China","2020/03/17","318"
"5081","Hebei","China","2020/03/18","318"
"5082","Hebei","China","2020/03/19","318"
"5083","Hebei","China","2020/03/20","318"
"5084","Hebei","China","2020/03/21","318"
"5085","Hebei","China","2020/03/22","319"
"5086","Hebei","China","2020/03/23","319"
"5087","Hebei","China","2020/03/24","319"
"5088","Hebei","China","2020/03/25","319"
"5089","Hebei","China","2020/03/26","319"
"5090","Hebei","China","2020/03/27","319"
"5091","Hebei","China","2020/03/28","319"
"5092","Hebei","China","2020/03/29","319"
"5093","Hebei","China","2020/03/30","321"
"5094","Hebei","China","2020/03/31","321"
"5095","Hebei","China","2020/04/10","327"
"5096","Hebei","China","2020/04/11","327"
"5097","Hebei","China","2020/04/12","327"
"5098","Hebei","China","2020/04/13","327"
"5099","Hebei","China","2020/04/14","327"
"5100","Hebei","China","2020/04/15","327"
"5101","Heilongjiang","China","2020/02/01","80"
"5102","Heilongjiang","China","2020/02/02","95"
"5103","Heilongjiang","China","2020/02/03","121"
"5104","Heilongjiang","China","2020/02/04","155"
"5105","Heilongjiang","China","2020/02/05","190"
"5106","Heilongjiang","China","2020/02/06","227"
"5107","Heilongjiang","China","2020/02/07","277"
"5108","Heilongjiang","China","2020/02/08","295"
"5109","Heilongjiang","China","2020/02/09","307"
"5110","Heilongjiang","China","2020/03/01","480"
"5111","Heilongjiang","China","2020/03/02","480"
"5112","Heilongjiang","China","2020/03/03","480"
"5113","Heilongjiang","China","2020/03/04","480"
"5114","Heilongjiang","China","2020/03/05","481"
"5115","Heilongjiang","China","2020/03/06","481"
"5116","Heilongjiang","China","2020/03/07","481"
"5117","Heilongjiang","China","2020/03/08","481"
"5118","Heilongjiang","China","2020/03/09","481"
"5119","Heilongjiang","China","2020/04/01","484"
"5120","Heilongjiang","China","2020/04/02","488"
"5121","Heilongjiang","China","2020/04/03","489"
"5122","Heilongjiang","China","2020/04/04","491"
"5123","Heilongjiang","China","2020/04/05","504"
"5124","Heilongjiang","China","2020/04/06","524"
"5125","Heilongjiang","China","2020/04/07","544"
"5126","Heilongjiang","China","2020/04/08","569"
"5127","Heilongjiang","China","2020/04/09","609"
"5128","Heilongjiang","China","2020/01/22","0"
"5129","Heilongjiang","China","2020/01/23","2"
"5130","Heilongjiang","China","2020/01/24","4"
"5131","Heilongjiang","China","2020/01/25","9"
"5132","Heilongjiang","China","2020/01/26","15"
"5133","Heilongjiang","China","2020/01/27","21"
"5134","Heilongjiang","China","2020/01/28","33"
"5135","Heilongjiang","China","2020/01/29","38"
"5136","Heilongjiang","China","2020/01/30","44"
"5137","Heilongjiang","China","2020/01/31","59"
"5138","Heilongjiang","China","2020/02/10","331"
"5139","Heilongjiang","China","2020/02/11","360"
"5140","Heilongjiang","China","2020/02/12","378"
"5141","Heilongjiang","China","2020/02/13","395"
"5142","Heilongjiang","China","2020/02/14","419"
"5143","Heilongjiang","China","2020/02/15","425"
"5144","Heilongjiang","China","2020/02/16","445"
"5145","Heilongjiang","China","2020/02/17","457"
"5146","Heilongjiang","China","2020/02/18","464"
"5147","Heilongjiang","China","2020/02/19","470"
"5148","Heilongjiang","China","2020/02/20","476"
"5149","Heilongjiang","China","2020/02/21","479"
"5150","Heilongjiang","China","2020/02/22","479"
"5151","Heilongjiang","China","2020/02/23","480"
"5152","Heilongjiang","China","2020/02/24","480"
"5153","Heilongjiang","China","2020/02/25","480"
"5154","Heilongjiang","China","2020/02/26","480"
"5155","Heilongjiang","China","2020/02/27","480"
"5156","Heilongjiang","China","2020/02/28","480"
"5157","Heilongjiang","China","2020/02/29","480"
"5158","Heilongjiang","China","2020/03/10","481"
"5159","Heilongjiang","China","2020/03/11","482"
"5160","Heilongjiang","China","2020/03/12","482"
"5161","Heilongjiang","China","2020/03/13","482"
"5162","Heilongjiang","China","2020/03/14","482"
"5163","Heilongjiang","China","2020/03/15","482"
"5164","Heilongjiang","China","2020/03/16","482"
"5165","Heilongjiang","China","2020/03/17","482"
"5166","Heilongjiang","China","2020/03/18","482"
"5167","Heilongjiang","China","2020/03/19","483"
"5168","Heilongjiang","China","2020/03/20","484"
"5169","Heilongjiang","China","2020/03/21","484"
"5170","Heilongjiang","China","2020/03/22","484"
"5171","Heilongjiang","China","2020/03/23","484"
"5172","Heilongjiang","China","2020/03/24","484"
"5173","Heilongjiang","China","2020/03/25","484"
"5174","Heilongjiang","China","2020/03/26","484"
"5175","Heilongjiang","China","2020/03/27","484"
"5176","Heilongjiang","China","2020/03/28","484"
"5177","Heilongjiang","China","2020/03/29","484"
"5178","Heilongjiang","China","2020/03/30","484"
"5179","Heilongjiang","China","2020/03/31","484"
"5180","Heilongjiang","China","2020/04/10","638"
"5181","Heilongjiang","China","2020/04/11","661"
"5182","Heilongjiang","China","2020/04/12","684"
"5183","Heilongjiang","China","2020/04/13","740"
"5184","Heilongjiang","China","2020/04/14","819"
"5185","Heilongjiang","China","2020/04/15","841"
"5186","Henan","China","2020/02/01","422"
"5187","Henan","China","2020/02/02","493"
"5188","Henan","China","2020/02/03","566"
"5189","Henan","China","2020/02/04","675"
"5190","Henan","China","2020/02/05","764"
"5191","Henan","China","2020/02/06","851"
"5192","Henan","China","2020/02/07","914"
"5193","Henan","China","2020/02/08","981"
"5194","Henan","China","2020/02/09","1033"
"5195","Henan","China","2020/03/01","1272"
"5196","Henan","China","2020/03/02","1272"
"5197","Henan","China","2020/03/03","1272"
"5198","Henan","China","2020/03/04","1272"
"5199","Henan","China","2020/03/05","1272"
"5200","Henan","China","2020/03/06","1272"
"5201","Henan","China","2020/03/07","1272"
"5202","Henan","China","2020/03/08","1272"
"5203","Henan","China","2020/03/09","1272"
"5204","Henan","China","2020/04/01","1276"
"5205","Henan","China","2020/04/02","1276"
"5206","Henan","China","2020/04/03","1276"
"5207","Henan","China","2020/04/04","1276"
"5208","Henan","China","2020/04/05","1276"
"5209","Henan","China","2020/04/06","1276"
"5210","Henan","China","2020/04/07","1276"
"5211","Henan","China","2020/04/08","1276"
"5212","Henan","China","2020/04/09","1276"
"5213","Henan","China","2020/01/22","5"
"5214","Henan","China","2020/01/23","5"
"5215","Henan","China","2020/01/24","9"
"5216","Henan","China","2020/01/25","32"
"5217","Henan","China","2020/01/26","83"
"5218","Henan","China","2020/01/27","128"
"5219","Henan","China","2020/01/28","168"
"5220","Henan","China","2020/01/29","206"
"5221","Henan","China","2020/01/30","278"
"5222","Henan","China","2020/01/31","352"
"5223","Henan","China","2020/02/10","1073"
"5224","Henan","China","2020/02/11","1105"
"5225","Henan","China","2020/02/12","1135"
"5226","Henan","China","2020/02/13","1169"
"5227","Henan","China","2020/02/14","1184"
"5228","Henan","China","2020/02/15","1212"
"5229","Henan","China","2020/02/16","1231"
"5230","Henan","China","2020/02/17","1246"
"5231","Henan","China","2020/02/18","1257"
"5232","Henan","China","2020/02/19","1262"
"5233","Henan","China","2020/02/20","1265"
"5234","Henan","China","2020/02/21","1267"
"5235","Henan","China","2020/02/22","1270"
"5236","Henan","China","2020/02/23","1271"
"5237","Henan","China","2020/02/24","1271"
"5238","Henan","China","2020/02/25","1271"
"5239","Henan","China","2020/02/26","1271"
"5240","Henan","China","2020/02/27","1272"
"5241","Henan","China","2020/02/28","1272"
"5242","Henan","China","2020/02/29","1272"
"5243","Henan","China","2020/03/10","1272"
"5244","Henan","China","2020/03/11","1273"
"5245","Henan","China","2020/03/12","1273"
"5246","Henan","China","2020/03/13","1273"
"5247","Henan","China","2020/03/14","1273"
"5248","Henan","China","2020/03/15","1273"
"5249","Henan","China","2020/03/16","1273"
"5250","Henan","China","2020/03/17","1273"
"5251","Henan","China","2020/03/18","1273"
"5252","Henan","China","2020/03/19","1273"
"5253","Henan","China","2020/03/20","1273"
"5254","Henan","China","2020/03/21","1273"
"5255","Henan","China","2020/03/22","1274"
"5256","Henan","China","2020/03/23","1274"
"5257","Henan","China","2020/03/24","1274"
"5258","Henan","China","2020/03/25","1274"
"5259","Henan","China","2020/03/26","1275"
"5260","Henan","China","2020/03/27","1275"
"5261","Henan","China","2020/03/28","1275"
"5262","Henan","China","2020/03/29","1276"
"5263","Henan","China","2020/03/30","1276"
"5264","Henan","China","2020/03/31","1276"
"5265","Henan","China","2020/04/10","1276"
"5266","Henan","China","2020/04/11","1276"
"5267","Henan","China","2020/04/12","1276"
"5268","Henan","China","2020/04/13","1276"
"5269","Henan","China","2020/04/14","1276"
"5270","Henan","China","2020/04/15","1276"
"5271","Hong Kong","China","2020/02/01","13"
"5272","Hong Kong","China","2020/02/02","15"
"5273","Hong Kong","China","2020/02/03","15"
"5274","Hong Kong","China","2020/02/04","17"
"5275","Hong Kong","China","2020/02/05","21"
"5276","Hong Kong","China","2020/02/06","24"
"5277","Hong Kong","China","2020/02/07","25"
"5278","Hong Kong","China","2020/02/08","26"
"5279","Hong Kong","China","2020/02/09","29"
"5280","Hong Kong","China","2020/03/01","96"
"5281","Hong Kong","China","2020/03/02","100"
"5282","Hong Kong","China","2020/03/03","100"
"5283","Hong Kong","China","2020/03/04","105"
"5284","Hong Kong","China","2020/03/05","105"
"5285","Hong Kong","China","2020/03/06","107"
"5286","Hong Kong","China","2020/03/07","108"
"5287","Hong Kong","China","2020/03/08","114"
"5288","Hong Kong","China","2020/03/09","115"
"5289","Hong Kong","China","2020/04/01","765"
"5290","Hong Kong","China","2020/04/02","802"
"5291","Hong Kong","China","2020/04/03","845"
"5292","Hong Kong","China","2020/04/04","862"
"5293","Hong Kong","China","2020/04/05","890"
"5294","Hong Kong","China","2020/04/06","914"
"5295","Hong Kong","China","2020/04/07","935"
"5296","Hong Kong","China","2020/04/08","960"
"5297","Hong Kong","China","2020/04/09","973"
"5298","Hong Kong","China","2020/01/22","0"
"5299","Hong Kong","China","2020/01/23","2"
"5300","Hong Kong","China","2020/01/24","2"
"5301","Hong Kong","China","2020/01/25","5"
"5302","Hong Kong","China","2020/01/26","8"
"5303","Hong Kong","China","2020/01/27","8"
"5304","Hong Kong","China","2020/01/28","8"
"5305","Hong Kong","China","2020/01/29","10"
"5306","Hong Kong","China","2020/01/30","10"
"5307","Hong Kong","China","2020/01/31","12"
"5308","Hong Kong","China","2020/02/10","38"
"5309","Hong Kong","China","2020/02/11","49"
"5310","Hong Kong","China","2020/02/12","50"
"5311","Hong Kong","China","2020/02/13","53"
"5312","Hong Kong","China","2020/02/14","56"
"5313","Hong Kong","China","2020/02/15","56"
"5314","Hong Kong","China","2020/02/16","57"
"5315","Hong Kong","China","2020/02/17","60"
"5316","Hong Kong","China","2020/02/18","62"
"5317","Hong Kong","China","2020/02/19","63"
"5318","Hong Kong","China","2020/02/20","68"
"5319","Hong Kong","China","2020/02/21","68"
"5320","Hong Kong","China","2020/02/22","69"
"5321","Hong Kong","China","2020/02/23","74"
"5322","Hong Kong","China","2020/02/24","79"
"5323","Hong Kong","China","2020/02/25","84"
"5324","Hong Kong","China","2020/02/26","91"
"5325","Hong Kong","China","2020/02/27","92"
"5326","Hong Kong","China","2020/02/28","94"
"5327","Hong Kong","China","2020/02/29","95"
"5328","Hong Kong","China","2020/03/10","120"
"5329","Hong Kong","China","2020/03/11","126"
"5330","Hong Kong","China","2020/03/12","129"
"5331","Hong Kong","China","2020/03/13","134"
"5332","Hong Kong","China","2020/03/14","140"
"5333","Hong Kong","China","2020/03/15","145"
"5334","Hong Kong","China","2020/03/16","155"
"5335","Hong Kong","China","2020/03/17","162"
"5336","Hong Kong","China","2020/03/18","181"
"5337","Hong Kong","China","2020/03/19","208"
"5338","Hong Kong","China","2020/03/20","256"
"5339","Hong Kong","China","2020/03/21","273"
"5340","Hong Kong","China","2020/03/22","317"
"5341","Hong Kong","China","2020/03/23","356"
"5342","Hong Kong","China","2020/03/24","386"
"5343","Hong Kong","China","2020/03/25","410"
"5344","Hong Kong","China","2020/03/26","453"
"5345","Hong Kong","China","2020/03/27","519"
"5346","Hong Kong","China","2020/03/28","561"
"5347","Hong Kong","China","2020/03/29","641"
"5348","Hong Kong","China","2020/03/30","682"
"5349","Hong Kong","China","2020/03/31","714"
"5350","Hong Kong","China","2020/04/10","989"
"5351","Hong Kong","China","2020/04/11","1000"
"5352","Hong Kong","China","2020/04/12","1004"
"5353","Hong Kong","China","2020/04/13","1009"
"5354","Hong Kong","China","2020/04/14","1012"
"5355","Hong Kong","China","2020/04/15","1017"
"5356","Hubei","China","2020/02/01","7153"
"5357","Hubei","China","2020/02/02","11177"
"5358","Hubei","China","2020/02/03","13522"
"5359","Hubei","China","2020/02/04","16678"
"5360","Hubei","China","2020/02/05","19665"
"5361","Hubei","China","2020/02/06","22112"
"5362","Hubei","China","2020/02/07","24953"
"5363","Hubei","China","2020/02/08","27100"
"5364","Hubei","China","2020/02/09","29631"
"5365","Hubei","China","2020/03/01","66907"
"5366","Hubei","China","2020/03/02","67103"
"5367","Hubei","China","2020/03/03","67217"
"5368","Hubei","China","2020/03/04","67332"
"5369","Hubei","China","2020/03/05","67466"
"5370","Hubei","China","2020/03/06","67592"
"5371","Hubei","China","2020/03/07","67666"
"5372","Hubei","China","2020/03/08","67707"
"5373","Hubei","China","2020/03/09","67743"
"5374","Hubei","China","2020/04/01","67802"
"5375","Hubei","China","2020/04/02","67802"
